Site	Week	Plant_species	Bird_species	Fruit_availability_avgWeek	Frugivory_degree	Observed_frugivory_visits	Random_mean_visits	Random_SD_visits	Random_2.5Quant	Random_97.5Quant	Selection_strength	Pvalue
Brazil	6	Miconia_albicans	Thraupis_sayaca	11.375	50	2	1.9929	1.370123102	0	5	0.005	0.996
Brazil	6	Myrcia_sp1	Thraupis_sayaca	99.11764706	50	11	17.5388	2.316080953	13	22	-2.823	0.005
Brazil	4	Byrsonima_coccolobifolia	Turdus_amaurochalinus	36.42857143	60	1	1.6943	1.095065033	0	4	-0.634	0.526
Brazil	4	Miconia_albicans	Turdus_amaurochalinus	36.70192308	60	4	1.6893	1.095118915	0	4	2.11	0.035
Brazil	4	Myrcia_sp1	Turdus_amaurochalinus	38.52941176	60	1	1.7911	1.111838301	0	4	-0.712	0.476
Brazil	5	Miconia_albicans	Turdus_amaurochalinus	28.23076923	60	6	1.0572	0.992384322	0	3	4.981	0
Brazil	5	Myrcia_sp1	Turdus_amaurochalinus	145.7647059	60	6	5.4488	1.726637393	2	9	0.319	0.75
Brazil	6	Byrsonima_coccolobifolia	Turdus_amaurochalinus	27.0952381	60	1	1.752	1.191737397	0	4	-0.631	0.528
Brazil	6	Miconia_albicans	Turdus_amaurochalinus	11.375	60	1	0.7316	0.815492454	0	3	0.329	0.742
Brazil	6	Myrcia_sp1	Turdus_amaurochalinus	99.11764706	60	7	6.2925	1.371762342	3	9	0.516	0.606
Brazil	3	Miconia_albicans	Turdus_leucomelas	37.95192308	30	2	1.0058	0.858976219	0	3	1.157	0.247
Brazil	3	Myrcia_guianensis	Turdus_leucomelas	65	30	1	1.726	0.996706247	0	4	-0.728	0.467
Brazil	3	Ocotea_1sp	Turdus_leucomelas	0.866666667	30	1	0.0229	0.15158459	0	0	6.446	0
Brazil	4	Miconia_albicans	Turdus_leucomelas	36.70192308	30	5	4.2521	1.76029982	1	8	0.425	0.671
Brazil	4	Myrcia_guianensis	Turdus_leucomelas	15	30	4	1.7286	1.233893954	0	4	1.841	0.066
Brazil	4	Myrcia_sp1	Turdus_leucomelas	38.52941176	30	6	4.4577	1.76327015	1	8	0.875	0.382
Brazil	5	Byrsonima_coccolobifolia	Turdus_leucomelas	132.8571429	30	3	24.3983	3.792795228	17	32	-5.642	0
Brazil	5	Miconia_albicans	Turdus_leucomelas	28.23076923	30	9	5.1726	2.176162404	1	10	1.759	0.079
Brazil	5	Myrcia_guianensis	Turdus_leucomelas	11.36363636	30	4	2.0868	1.39737648	0	5	1.369	0.171
Brazil	5	Myrcia_sp1	Turdus_leucomelas	145.7647059	30	43	26.8097	3.825774375	20	34	4.232	0
Brazil	6	Miconia_albicans	Turdus_leucomelas	11.375	30	4	1.2716	1.067589535	0	4	2.556	0.011
Brazil	6	Myrcia_sp1	Turdus_leucomelas	99.11764706	30	12	11.255	1.824803549	7	15	0.408	0.683
Brazil	5	Miconia_albicans	Tyrannus_melancholicus	28.23076923	0	3	0.2623	0.486952177	0	1	5.622	0
Brazil	4	Miconia_albicans	Tyrannus_savana	36.70192308	30	1	0.2805	0.449265995	0	1	1.602	0.109
Brazil	5	Miconia_albicans	Tyrannus_savana	28.23076923	30	2	0.1746	0.400663067	0	1	4.556	0
Brazil	1	Miconia_albicans	Volatinia_jacarina	77.99038462	20	6	2.4036	1.213117556	0	5	2.965	0.003
Brazil	2	Miconia_albicans	Volatinia_jacarina	60.68269231	20	2	1.0504	0.825304764	0	3	1.151	0.25
Brazil	2	Schefflera_tuberosa	Volatinia_jacarina	9.569620253	20	1	0.1727	0.401610307	0	1	2.06	0.039
Moyobamba	9	Schefflera_morototoni	Aburria_aburri	522.5	100	1	0.5559	0.496890209	0	1	0.894	0.371
Moyobamba	1	Tetrorchidium_sp	Cacicus_cela	405	60	1	0.1023	0.303057576	0	1	2.962	0.003
Moyobamba	2	Cecropia_sp	Cacicus_cela	15.18181818	60	1	0.0145	0.120379397	0	0	8.187	0
Moyobamba	2	Humiria_balsamifera	Cacicus_cela	511.53125	60	1	0.5145	0.617760401	0	2	0.786	0.432
Moyobamba	9	Cecropia_sp	Cacicus_cela	3.111111111	60	1	0.0041	0.063903039	0	0	15.585	0
Moyobamba	3	Nectandra_sp1	Camptostoma_obsoletum	368.8888889	30	1	0.1245	0.330167611	0	1	2.652	0.008
Moyobamba	1	Cecropia_sp	Capito_auratus	9.9	80	4	0.027	0.162707244	0	1	24.418	0
Moyobamba	1	Humiria_balsamifera	Capito_auratus	744.5	80	1	2.181	1.33985765	0	5	-0.881	0.378
Moyobamba	1	Myrsine_sp	Capito_auratus	715	80	7	2.0676	1.312784286	0	5	3.757	0
Moyobamba	2	Cecropia_sp	Capito_auratus	15.18181818	80	5	0.0597	0.239878436	0	1	20.595	0
Moyobamba	2	Nectandra_sp1	Capito_auratus	417.3076923	80	1	1.4855	1.079215558	0	4	-0.45	0.653
Moyobamba	2	Tetrorchidium_sp	Capito_auratus	270	80	1	0.9718	0.903374988	0	3	0.031	0.975
Moyobamba	3	Cecropia_sp	Capito_auratus	17	80	10	0.0735	0.274782278	0	1	36.125	0
Moyobamba	3	Humiria_balsamifera	Capito_auratus	402.5	80	1	1.8138	1.241887188	0	5	-0.655	0.512
Moyobamba	3	Nectandra_sp1	Capito_auratus	368.8888889	80	2	1.6286	1.188361587	0	4	0.313	0.754
Moyobamba	4	Cecropia_sp	Capito_auratus	12.45454545	80	9	0.0482	0.221091945	0	1	40.489	0
Moyobamba	4	Humiria_balsamifera	Capito_auratus	281.1290323	80	1	0.9858	0.958900573	0	3	0.015	0.988
Moyobamba	4	No_ID	Capito_auratus	0.213675214	80	1	4.00E-04	0.019996999	0	0	49.987	0
Moyobamba	5	Cecropia_sp	Capito_auratus	8.769230769	80	4	0.0121	0.109337942	0	0	36.473	0
Moyobamba	6	Cecropia_sp	Capito_auratus	7.533333333	80	5	0.0323	0.180166467	0	1	27.573	0
Moyobamba	8	Cecropia_sp	Capito_auratus	5.058823529	80	3	0.0145	0.11954572	0	0	24.974	0
Moyobamba	9	Cecropia_sp	Capito_auratus	3.111111111	80	3	0.0246	0.155554684	0	0	19.128	0
Moyobamba	9	Miconia_sp3	Capito_auratus	22.16666667	80	2	0.16	0.39876798	0	1	4.614	0
Moyobamba	9	Schefflera_morototoni	Capito_auratus	522.5	80	2	3.8944	1.321371728	1	6	-1.434	0.152
Moyobamba	1	Cecropia_sp	Chlorophanes_spiza	9.9	60	1	0.0015	0.03870271	0	0	25.799	0
Moyobamba	2	Cecropia_sp	Chlorophanes_spiza	15.18181818	60	3	0.0209	0.145138887	0	0	20.526	0
Moyobamba	3	No_ID	Chlorophanes_spiza	0.170212766	60	1	0	0	0	0	Inf	0
Moyobamba	4	Cecropia_sp	Chlorophanes_spiza	12.45454545	60	2	0.0069	0.082783303	0	0	24.076	0
Moyobamba	5	Cecropia_sp	Chlorophanes_spiza	8.769230769	60	1	0.0066	0.080975896	0	0	12.268	0
Moyobamba	5	Miconia_sp3	Chlorophanes_spiza	155.8333333	60	1	0.1099	0.32285045	0	1	2.757	0.006
Moyobamba	6	Cecropia_sp	Chlorophanes_spiza	7.533333333	60	3	0.02	0.140007001	0	0	21.285	0
Moyobamba	9	Tetrorchidium_sp	Chlorophanes_spiza	222.8571429	60	1	0.2435	0.429215765	0	1	1.763	0.078
Moyobamba	4	Cecropia_sp	Chlorophonia_cyanea	12.45454545	90	2	0.0067	0.081582937	0	0	24.433	0
Moyobamba	9	Cecropia_sp	Chlorophonia_cyanea	3.111111111	90	2	0.0065	0.080364145	0	0	24.806	0
Moyobamba	1	Myrsine_sp	Contopus_virens	715	10	1	0.1699	0.375563703	0	1	2.21	0.027
Moyobamba	4	Humiria_balsamifera	Contopus_virens	281.1290323	10	2	0.1758	0.39963775	0	1	4.565	0
Moyobamba	1	Cecropia_sp	Cyanerpes_caeruleus	9.9	30	1	0.0026	0.050926411	0	0	19.585	0
Moyobamba	3	Cecropia_sp	Cyanerpes_caeruleus	17	30	2	0.0189	0.136911155	0	0	14.47	0
Moyobamba	3	Myrsine_sp	Cyanerpes_caeruleus	404.5833333	30	1	0.4159	0.597128836	0	2	0.978	0.328
Moyobamba	4	Cecropia_sp	Cyanerpes_caeruleus	12.45454545	30	8	0.0348	0.185990374	0	1	42.826	0
Moyobamba	4	No_ID	Cyanerpes_caeruleus	0.213675214	30	1	8.00E-04	0.028274369	0	0	35.339	0
Moyobamba	5	Cecropia_sp	Cyanerpes_caeruleus	8.769230769	30	2	0.0068	0.082185372	0	0	24.252	0
Moyobamba	6	Cecropia_sp	Cyanerpes_caeruleus	7.533333333	30	3	0.0189	0.136178723	0	0	21.891	0
Moyobamba	7	Cecropia_sp	Cyanerpes_caeruleus	5.8125	30	1	0.0026	0.050926411	0	0	19.585	0
Moyobamba	9	Cecropia_sp	Cyanerpes_caeruleus	3.111111111	30	2	0.006	0.0772308	0	0	25.819	0
Moyobamba	5	Cecropia_sp	Cyanerpes_nitidus	8.769230769	50	2	0.0069	0.082783303	0	0	24.076	0
Moyobamba	1	Cecropia_sp	Dacnis_cayana	9.9	40	2	0.0044	0.066189713	0	0	30.15	0
Moyobamba	2	Cecropia_sp	Dacnis_cayana	15.18181818	40	3	0.0256	0.158578544	0	1	18.757	0
Moyobamba	1	Cecropia_sp	Dacnis_lineata	9.9	80	2	0.0046	0.06767051	0	0	29.487	0
Moyobamba	2	Cecropia_sp	Dacnis_lineata	15.18181818	80	3	0.0232	0.152525691	0	0	19.517	0
Moyobamba	3	Cecropia_sp	Dacnis_lineata	17	80	1	0.0133	0.115431549	0	0	8.548	0
Moyobamba	3	Tetrorchidium_sp	Dacnis_lineata	336.3333333	80	1	0.2261	0.44788263	0	1	1.728	0.084
Moyobamba	4	Cecropia_sp	Dacnis_lineata	12.45454545	80	1	0.0045	0.066934281	0	0	14.873	0
Moyobamba	5	Cecropia_sp	Dacnis_lineata	8.769230769	80	1	0.0026	0.050926411	0	0	19.585	0
Moyobamba	9	Myrsine_sp	Dixiphia_pipra	61	60	1	0.0696	0.254484413	0	1	3.656	0
Moyobamba	1	Humiria_balsamifera	Elaenia_flavogaster	744.5	50	1	0.7225	0.766128217	0	2	0.362	0.717
Moyobamba	1	Miconia_sp3	Elaenia_flavogaster	57.66666667	50	1	0.056	0.236790217	0	1	3.987	0
Moyobamba	1	Myrsine_sp	Elaenia_flavogaster	715	50	1	0.6899	0.753388843	0	2	0.412	0.68
Moyobamba	1	Nectandra_sp1	Elaenia_flavogaster	581.5	50	1	0.556	0.68286941	0	2	0.65	0.516
Moyobamba	2	Humiria_balsamifera	Elaenia_flavogaster	511.53125	50	3	1.3031	0.984442636	0	3	1.724	0.085
Moyobamba	2	Myrsine_sp	Elaenia_flavogaster	532.3076923	50	2	1.3605	1.002816192	0	3	0.638	0.523
Moyobamba	3	Humiria_balsamifera	Elaenia_flavogaster	402.5	50	3	0.417	0.6001225	0	2	4.304	0
Moyobamba	7	Schefflera_morototoni	Elaenia_flavogaster	845.8333333	50	3	1.5115	0.872664829	0	3	1.706	0.088
Moyobamba	3	Cecropia_sp	Euphonia_chlorotica	17	100	4	0.0453	0.209886434	0	1	18.842	0
Moyobamba	3	Myrsine_sp	Euphonia_chlorotica	404.5833333	100	4	1.1039	0.974268808	0	3	2.973	0.003
Moyobamba	4	Cecropia_sp	Euphonia_chlorotica	12.45454545	100	1	0.0053	0.07261155	0	0	13.699	0
Moyobamba	5	Cecropia_sp	Euphonia_chlorotica	8.769230769	100	1	0.0037	0.060718026	0	0	16.409	0
Moyobamba	3	Cecropia_sp	Euphonia_laniirostris	17	100	2	0.0114	0.106165753	0	0	18.731	0
Moyobamba	4	Cecropia_sp	Euphonia_laniirostris	12.45454545	100	7	0.029	0.172516597	0	1	40.408	0
Moyobamba	5	Cecropia_sp	Euphonia_laniirostris	8.769230769	100	8	0.0298	0.172959393	0	1	46.081	0
Moyobamba	5	Myrsine_sp	Euphonia_laniirostris	397.9166667	100	1	1.2908	1.057613925	0	4	-0.275	0.783
Moyobamba	6	Cecropia_sp	Euphonia_laniirostris	7.533333333	100	2	0.0103	0.100969944	0	0	19.706	0
Moyobamba	2	Clidemia_sp	Euphonia_xanthogaster	6.833333333	90	1	0.0081	0.089639241	0	0	11.065	0
Moyobamba	2	Humiria_balsamifera	Euphonia_xanthogaster	511.53125	90	1	0.5264	0.623972735	0	2	0.759	0.448
Moyobamba	3	Cecropia_sp	Euphonia_xanthogaster	17	90	5	0.0435	0.204968171	0	1	24.182	0
Moyobamba	3	Myrsine_sp	Euphonia_xanthogaster	404.5833333	90	2	0.9632	0.91418233	0	3	1.134	0.257
Moyobamba	4	Cecropia_sp	Euphonia_xanthogaster	12.45454545	90	4	0.0221	0.149042985	0	0	26.69	0
Moyobamba	4	Ficus_sp	Euphonia_xanthogaster	21.33333333	90	1	0.0335	0.183796431	0	1	5.259	0
Moyobamba	5	Myrsine_sp	Euphonia_xanthogaster	397.9166667	90	1	0.1434	0.350497824	0	1	2.444	0.015
Moyobamba	6	Clidemia_sp	Euphonia_xanthogaster	10.5	90	1	0.0092	0.095479169	0	0	10.377	0
Moyobamba	7	Cecropia_sp	Euphonia_xanthogaster	5.8125	90	1	0.0031	0.055594056	0	0	17.932	0
Moyobamba	8	Cecropia_sp	Icterus_cayanensis	5.058823529	0	1	0.0049	0.069831781	0	0	14.25	0
Moyobamba	3	Cecropia_sp	Legatus_leucophaius	17	70	1	0.0138	0.116665852	0	0	8.453	0
Moyobamba	3	Nectandra_sp1	Legatus_leucophaius	368.8888889	70	1	0.2525	0.470282752	0	1	1.589	0.112
Moyobamba	5	Nectandra_sp1	Legatus_leucophaius	192.7692308	70	3	0.2118	0.44605006	0	1	6.251	0
Moyobamba	6	Nectandra_sp1	Legatus_leucophaius	159.7826087	70	2	0.2739	0.487137065	0	1	3.543	0
Moyobamba	7	Nectandra_sp1	Legatus_leucophaius	113.4761905	70	2	0.1366	0.355180314	0	1	5.246	0
Moyobamba	8	Nectandra_sp1	Legatus_leucophaius	99.15789474	70	2	0.1968	0.420579896	0	1	4.287	0
Moyobamba	9	Nectandra_sp1	Legatus_leucophaius	64.3	70	3	0.207	0.434936682	0	1	6.422	0
Moyobamba	1	Miconia_sp3	Machaeropterus_pyrocephalus	57.66666667	80	6	0.0973	0.311837192	0	1	18.929	0
Moyobamba	1	Miconia_sp3	Machaeropterus_pyrocephalus	130.7142857	80	1	0.2145	0.463153539	0	1	1.696	0.09
Moyobamba	2	Miconia_sp3	Machaeropterus_pyrocephalus	75	80	2	0.1932	0.433004052	0	1	4.173	0
Moyobamba	2	Miconia_sp3	Machaeropterus_pyrocephalus	95	80	1	0.2455	0.478803379	0	1	1.576	0.115
Moyobamba	2	Miconia_sp6	Machaeropterus_pyrocephalus	32	80	2	0.0836	0.288130772	0	1	6.651	0
Moyobamba	3	Miconia_sp3	Machaeropterus_pyrocephalus	220	80	6	0.8346	0.881884693	0	3	5.857	0
Moyobamba	3	Miconia_sp3	Machaeropterus_pyrocephalus	69.375	80	1	0.2623	0.506284843	0	2	1.457	0.145
Moyobamba	3	Miconia_sp5	Machaeropterus_pyrocephalus	500	80	4	1.8697	1.245743592	0	5	1.71	0.087
Moyobamba	4	Miconia_sp3	Machaeropterus_pyrocephalus	183.75	80	5	0.5378	0.705847705	0	2	6.322	0
Moyobamba	4	Miconia_sp3	Machaeropterus_pyrocephalus	38	80	2	0.1064	0.322008399	0	1	5.881	0
Moyobamba	4	Miconia_sp5	Machaeropterus_pyrocephalus	1000	80	2	2.8622	1.396211338	0	6	-0.618	0.537
Moyobamba	5	Humiria_balsamifera	Machaeropterus_pyrocephalus	220.4363636	80	1	0.8918	0.907179727	0	3	0.119	0.905
Moyobamba	5	Miconia_sp3	Machaeropterus_pyrocephalus	155.8333333	80	7	0.6036	0.752544798	0	2	8.5	0
Moyobamba	5	Miconia_sp3	Machaeropterus_pyrocephalus	21	80	2	0.0834	0.289227947	0	1	6.627	0
Moyobamba	5	Miconia_sp5	Machaeropterus_pyrocephalus	780	80	1	3.0879	1.476411721	0	6	-1.414	0.157
Moyobamba	6	Miconia_sp3	Machaeropterus_pyrocephalus	85.5	80	1	0.2858	0.514339202	0	2	1.389	0.165
Moyobamba	6	Miconia_sp3	Machaeropterus_pyrocephalus	28	80	1	0.0944	0.304134657	0	1	2.978	0.003
Moyobamba	6	Miconia_sp5	Machaeropterus_pyrocephalus	800	80	2	2.7417	0.927505869	1	4	-0.8	0.424
Moyobamba	8	Miconia_sp3	Machaeropterus_pyrocephalus	21	80	3	0.1269	0.35271636	0	1	8.146	0
Moyobamba	8	Miconia_sp2	Machaeropterus_pyrocephalus	20	80	1	0.1165	0.339026907	0	1	2.606	0.009
Moyobamba	8	Miconia_sp3	Machaeropterus_pyrocephalus	7.5	80	1	0.0462	0.214639621	0	1	4.444	0
Moyobamba	8	Miconia_sp5	Machaeropterus_pyrocephalus	600	80	1	3.6095	1.197978825	1	6	-2.178	0.029
Moyobamba	9	Clidemia_sp	Machaeropterus_pyrocephalus	3.75	80	1	0.0416	0.205118618	0	1	4.672	0
Moyobamba	9	Miconia_sp3	Machaeropterus_pyrocephalus	22.16666667	80	8	0.2379	0.475316929	0	1	16.33	0
Moyobamba	9	Miconia_sp2	Machaeropterus_pyrocephalus	36.5	80	1	0.3928	0.616073141	0	2	0.986	0.324
Moyobamba	3	Nectandra_sp1	Megarynchus_pitangua	368.8888889	10	1	0.1277	0.333772153	0	1	2.613	0.009
Moyobamba	1	Cecropia_sp	Melanerpes_cruentatus	9.9	50	8	0.0244	0.156227657	0	0	51.051	0
Moyobamba	1	Myrsine_sp	Melanerpes_cruentatus	715	50	1	1.558	1.116046843	0	4	-0.5	0.617
Moyobamba	2	Cecropia_sp	Melanerpes_cruentatus	15.18181818	50	6	0.0493	0.222428545	0	1	26.753	0
Moyobamba	3	Cecropia_sp	Melanerpes_cruentatus	17	50	9	0.0527	0.225671892	0	1	39.647	0
Moyobamba	4	Cecropia_sp	Melanerpes_cruentatus	12.45454545	50	5	0.0168	0.128527864	0	0	38.771	0
Moyobamba	5	Cecropia_sp	Melanerpes_cruentatus	8.769230769	50	6	0.0167	0.128929331	0	0	46.408	0
Moyobamba	6	Cecropia_sp	Melanerpes_cruentatus	7.533333333	50	5	0.031	0.175619145	0	1	28.294	0
Moyobamba	7	Cecropia_sp	Melanerpes_cruentatus	5.8125	50	3	0.0081	0.089639241	0	0	33.377	0
Moyobamba	8	Cecropia_sp	Melanerpes_cruentatus	5.058823529	50	2	0.0108	0.103365509	0	0	19.244	0
Moyobamba	9	Cecropia_sp	Melanerpes_cruentatus	3.111111111	50	1	0.0034	0.058213219	0	0	17.12	0
Moyobamba	8	Tococa_guianensis	Mionectes_oleagineus	19.56896552	80	1	0.0196	0.138628142	0	0	7.072	0
Moyobamba	1	Nectandra_sp1	Myiarchus_semirufus	581.5	20	1	0.142	0.349067593	0	1	2.458	0.014
Moyobamba	4	Nectandra_sp1	Myiodynastes_luteiventris	282.5384615	30	1	0.0882	0.283599723	0	1	3.215	0.001
Moyobamba	6	Nectandra_sp1	Myiodynastes_luteiventris	159.7826087	30	5	0.678	0.769789099	0	2	5.615	0
Moyobamba	9	Cecropia_sp	Myiodynastes_luteiventris	3.111111111	30	1	0.0209	0.14305676	0	0	6.844	0
Moyobamba	9	Nectandra_sp1	Myiodynastes_luteiventris	64.3	30	6	0.4878	0.672232363	0	2	8.2	0
Moyobamba	2	Cecropia_sp	Myiodynastes_maculatus	15.18181818	30	1	0.0145	0.11954572	0	0	8.244	0
Moyobamba	2	Nectandra_sp1	Myiodynastes_maculatus	417.3076923	30	1	0.4294	0.582794651	0	2	0.979	0.328
Moyobamba	3	Cecropia_sp	Myiodynastes_maculatus	17	30	2	0.0103	0.100969944	0	0	19.706	0
Moyobamba	4	Cecropia_sp	Myiodynastes_maculatus	12.45454545	30	1	0.0091	0.096010998	0	0	10.321	0
Moyobamba	4	Nectandra_sp1	Myiodynastes_maculatus	282.5384615	30	1	0.1801	0.40259185	0	1	2.037	0.042
Moyobamba	5	Cecropia_sp	Myiodynastes_maculatus	8.769230769	30	1	0.0111	0.104775416	0	0	9.438	0
Moyobamba	5	Nectandra_sp1	Myiodynastes_maculatus	192.7692308	30	2	0.2109	0.441180977	0	1	4.055	0
Moyobamba	6	Nectandra_sp1	Myiodynastes_maculatus	159.7826087	30	4	0.5333	0.678628885	0	2	5.108	0
Moyobamba	7	Nectandra_sp1	Myiodynastes_maculatus	113.4761905	30	1	0.0684	0.252443682	0	1	3.69	0
Moyobamba	8	Nectandra_sp1	Myiodynastes_maculatus	99.15789474	30	1	0.1025	0.303319881	0	1	2.959	0.003
Moyobamba	9	Cecropia_sp	Myiodynastes_maculatus	3.111111111	30	2	0.0588	0.244435134	0	1	7.942	0
Moyobamba	9	Nectandra_sp1	Myiodynastes_maculatus	64.3	30	7	1.2247	1.065327838	0	4	5.421	0
Moyobamba	9	Tetrorchidium_sp	Myiodynastes_maculatus	222.8571429	30	9	4.2729	1.801763088	1	8	2.624	0.009
Moyobamba	3	Cecropia_sp	Myiopagis_gaimardii	17	20	1	0.0111	0.105725625	0	0	9.353	0
Moyobamba	3	Humiria_balsamifera	Myiopagis_gaimardii	402.5	20	1	0.276	0.487696406	0	1	1.485	0.138
Moyobamba	2	Humiria_balsamifera	Myiophobus_fasciatus	511.53125	20	1	0.2638	0.440714174	0	1	1.67	0.095
Moyobamba	1	Nectandra_sp1	Myiozetetes_granadensis	581.5	20	1	0.1365	0.343335897	0	1	2.515	0.012
Moyobamba	2	Nectandra_sp1	Myiozetetes_granadensis	417.3076923	20	2	0.4277	0.577759544	0	2	2.721	0.007
Moyobamba	3	Myrsine_sp	Myiozetetes_granadensis	404.5833333	20	1	0.2823	0.490541306	0	1	1.463	0.143
Moyobamba	3	Nectandra_sp1	Myiozetetes_granadensis	368.8888889	20	1	0.2496	0.467676931	0	1	1.605	0.108
Moyobamba	4	Nectandra_sp1	Myiozetetes_granadensis	282.5384615	20	2	0.1859	0.407133597	0	1	4.456	0
Moyobamba	5	Nectandra_sp1	Myiozetetes_granadensis	192.7692308	20	9	0.6147	0.765703951	0	2	10.951	0
Moyobamba	6	Cecropia_sp	Myiozetetes_granadensis	7.533333333	20	1	0.037	0.19192364	0	1	5.018	0
Moyobamba	6	Nectandra_sp1	Myiozetetes_granadensis	159.7826087	20	5	0.8316	0.850478554	0	3	4.901	0
Moyobamba	7	Nectandra_sp1	Myiozetetes_granadensis	113.4761905	20	5	0.3445	0.564315156	0	2	8.25	0
Moyobamba	8	Nectandra_sp1	Myiozetetes_granadensis	99.15789474	20	1	0.1013	0.301740642	0	1	2.978	0.003
Moyobamba	9	Nectandra_sp1	Myiozetetes_granadensis	64.3	20	7	0.4726	0.664299157	0	2	9.826	0
Moyobamba	1	Cecropia_sp	Myiozetetes_similis	9.9	40	1	0.0157	0.125120244	0	0	7.867	0
Moyobamba	1	Humiria_balsamifera	Myiozetetes_similis	744.5	40	1	1.2486	1.015431509	0	3	-0.245	0.806
Moyobamba	1	Myrsine_sp	Myiozetetes_similis	715	40	4	1.2006	0.993306753	0	3	2.818	0.005
Moyobamba	1	Nectandra_sp1	Myiozetetes_similis	581.5	40	1	0.9853	0.923238402	0	3	0.016	0.987
Moyobamba	2	Cecropia_sp	Myiozetetes_similis	15.18181818	40	2	0.0389	0.199976971	0	1	9.807	0
Moyobamba	2	Humiria_balsamifera	Myiozetetes_similis	511.53125	40	1	1.3135	0.973916116	0	3	-0.322	0.747
Moyobamba	2	Myrsine_sp	Myiozetetes_similis	532.3076923	40	1	1.3618	0.993679777	0	3	-0.364	0.716
Moyobamba	2	Nectandra_sp1	Myiozetetes_similis	417.3076923	40	1	1.074	0.925315957	0	3	-0.08	0.936
Moyobamba	3	Humiria_balsamifera	Myiozetetes_similis	402.5	40	1	0.1427	0.34978414	0	1	2.451	0.014
Moyobamba	5	Nectandra_sp1	Myiozetetes_similis	192.7692308	40	2	0.1397	0.357486629	0	1	5.204	0
Moyobamba	7	Cecropia_sp	Myiozetetes_similis	5.8125	40	1	0.0212	0.145439593	0	0	6.73	0
Moyobamba	7	Nectandra_sp1	Myiozetetes_similis	113.4761905	40	6	0.472	0.659590408	0	2	8.381	0
Moyobamba	1	Cecropia_sp	Nystalus_striolatus	9.9	0	1	0.0017	0.041198055	0	0	24.232	0
Moyobamba	1	Myrsine_sp	Ortalis_guttata	715	90	3	0.5153	0.660310163	0	2	3.763	0
Moyobamba	2	Humiria_balsamifera	Ortalis_guttata	511.53125	90	2	0.7857	0.755402259	0	2	1.607	0.108
Moyobamba	2	Myrsine_sp	Ortalis_guttata	532.3076923	90	1	0.825	0.77616702	0	2	0.225	0.822
Moyobamba	3	Humiria_balsamifera	Ortalis_guttata	402.5	90	1	0.1319	0.338398938	0	1	2.565	0.01
Moyobamba	4	Schefflera_morototoni	Ortalis_guttata	999	90	1	0.3122	0.463414108	0	1	1.484	0.138
Moyobamba	8	Miconia_sp3	Ortalis_guttata	21	90	3	0.0584	0.239572911	0	1	12.279	0
Moyobamba	8	Cecropia_sp	Pachyramphus_spodiurus	5.058823529	30	1	0.0057	0.075286631	0	0	13.207	0
Moyobamba	4	Cecropia_sp	Parula_pitiayumi	12.45454545	20	2	0.0081	0.089639241	0	0	22.221	0
Moyobamba	3	Cecropia_sp	Patagioenas_subvinacea	17	100	1	0.0054	0.07328968	0	0	13.571	0
Moyobamba	1	Nectandra_sp1	Piaya_cayana	581.5	0	1	0.1389	0.345859439	0	1	2.49	0.013
Moyobamba	2	Cecropia_sp	Piaya_cayana	15.18181818	0	1	0.0222	0.148018076	0	0	6.606	0
Moyobamba	2	Nectandra_sp1	Piaya_cayana	417.3076923	0	2	0.6433	0.710714867	0	2	1.909	0.056
Moyobamba	3	Nectandra_sp1	Piaya_cayana	368.8888889	0	1	0.1359	0.342699481	0	1	2.521	0.012
Moyobamba	5	Humiria_balsamifera	Piaya_cayana	220.4363636	0	1	0.0841	0.277551605	0	1	3.3	0.001
Moyobamba	6	Nectandra_sp1	Piaya_cayana	159.7826087	0	1	0.1409	0.347935764	0	1	2.469	0.014
Moyobamba	7	Nectandra_sp1	Piaya_cayana	113.4761905	0	1	0.074	0.261783982	0	1	3.537	0
Moyobamba	1	Cecropia_sp	Pitangus_lictor	9.9	0	7	0.0839	0.286127554	0	1	24.171	0
Moyobamba	1	Humiria_balsamifera	Pitangus_lictor	744.5	0	10	6.6163	2.36343667	2	12	1.432	0.152
Moyobamba	1	Myrsine_sp	Pitangus_lictor	715	0	3	6.3875	2.312937249	2	11	-1.465	0.143
Moyobamba	1	Nectandra_sp1	Pitangus_lictor	581.5	0	17	5.2012	2.123433412	1	10	5.556	0
Moyobamba	2	Humiria_balsamifera	Pitangus_lictor	511.53125	0	16	9.9513	2.722180989	5	15	2.222	0.026
Moyobamba	2	Nectandra_sp1	Pitangus_lictor	417.3076923	0	22	8.1421	2.516692465	4	13	5.506	0
Moyobamba	3	Cecropia_sp	Pitangus_lictor	17	0	1	0.0322	0.178231133	0	1	5.43	0
Moyobamba	3	Humiria_balsamifera	Pitangus_lictor	402.5	0	3	0.8272	0.842502903	0	3	2.579	0.01
Moyobamba	3	Nectandra_sp1	Pitangus_lictor	368.8888889	0	2	0.771	0.823666706	0	3	1.492	0.136
Moyobamba	4	Cecropia_sp	Pitangus_lictor	12.45454545	0	1	0.005	0.070537207	0	0	14.106	0
Moyobamba	6	Nectandra_sp1	Pitangus_lictor	159.7826087	0	1	0.1332	0.33980775	0	1	2.551	0.011
Moyobamba	9	Nectandra_sp1	Pitangus_lictor	64.3	0	3	0.1981	0.428572931	0	1	6.538	0
